Call Sign (String),Time Zone ID (String),Taken At (UTC) (ISO 8601),Taken At (Local) (ISO 8601),Is Regular Report (Boolean),Is Correction (Boolean),Has Been Corrected (Boolean),Has Precipitation Sensor (Boolean),Source (String),Sub-Source (String),Report Type (String),Trend (String),Airport Status (String),Automatic Type (String),Temperature (°F),Temperature Precision (Integer),Temperature 6-Hour Low (°F),Temperature 6-Hour High (°F),Temperature 24-Hour Low (°F),Temperature 24-Hour High (°F),Dew Point (°F),Dew Point Precision (Integer),Wind Speed (mph),Wind Direction (degrees),Gust Speed (mph),CAVOK (Boolean),Visibility (mi),Visibility Type (String),Precipitation 1h (in),Precipitation 3h (in),Precipitation 6h (in),Precipitation 24h (in),Snow Depth (in),Pressure Altimeter (in Hg),Pressure Station (in Hg),Pressure Sea Level (in Hg),Max Cloud Layer Code (String),Max Cloud Layer Height (ft),Cloud Layer Code 1 (String),Cloud Layer Label 1 (String),Cloud Layer Height 1 (ft),Cloud Layer Code 2 (String),Cloud Layer Label 2 (String),Cloud Layer Height 2 (ft),Cloud Layer Code 3 (String),Cloud Layer Label 3 (String),Cloud Layer Height 3 (ft),Cloud Layer Code 4 (String),Cloud Layer Label 4 (String),Cloud Layer Height 4 (ft),Cloud Layer Code 5 (String),Cloud Layer Label 5 (String),Cloud Layer Height 5 (ft),Cloud Layer Code 6 (String),Cloud Layer Label 6 (String),Cloud Layer Height 6 (ft),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Raw (String)
KSDF,America/Kentucky/Louisville,2010-05-09T12:56:00,2010-05-09T08:56:00,true,false,false,false,Ish,IS7,FM_15,,,,50.00,1,,,,,35.06,1,8.05,350.00,,false,10.00,,0.00,,,,,30.35,30.35,30.35,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T13:56:00,2010-05-09T09:56:00,true,false,false,false,Ish,IS7,FM_15,,,,51.98,1,,,,,35.06,1,8.05,20.00,,false,10.00,,0.00,,,,,30.36,30.36,30.37,FEW,3500.66,FEW,mostly clear,3500.66,FEW,mostly clear,3500.66,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T14:56:00,2010-05-09T10:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,53.06,1,,,,,33.98,1,5.82,330.00,,false,10.00,,0.00,,,,,30.36,30.36,30.36,SCT,3999.34,SCT,partly cloudy,3999.34,SCT,partly cloudy,3999.34,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T15:56:00,2010-05-09T11:56:00,true,false,false,false,Ish,IS7,FM_15,,,,57.02,1,,,,,35.06,1,9.17,50.00,,false,10.00,,0.00,,,,,30.36,30.36,30.36,BKN,4599.74,BKN,mostly cloudy,4599.74,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,4599.74,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T16:56:00,2010-05-09T12:56:00,true,false,false,false,Ish,IS7,FM_15,,,,57.92,1,,,,,35.06,1,5.82,,,false,10.00,,0.00,,,,,30.36,30.36,30.36,BKN,4799.87,BKN,mostly cloudy,4799.87,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,4799.87,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T17:56:00,2010-05-09T13:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,57.92,1,,,46.04,,35.06,1,3.36,,,false,10.00,,0.00,,,,,30.34,30.34,30.34,BKN,5000.00,BKN,mostly cloudy,5000.00,BKN,mostly cloudy,25000.00,BKN,mostly cloudy,5000.00,BKN,mostly cloudy,25000.00,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T18:56:00,2010-05-09T14:56:00,true,false,false,false,Ish,IS7,FM_15,,,,60.08,1,,,,,33.98,1,8.05,20.00,,false,10.00,,0.00,,,,,30.33,30.33,30.33,BKN,5498.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T19:56:00,2010-05-09T15:56:00,true,false,false,false,Ish,IS7,FM_15,,,,60.08,1,,,,,35.06,1,0.00,,,false,10.00,,0.00,,,,,30.32,30.32,30.32,SCT,5498.69,SCT,partly cloudy,5498.69,SCT,partly cloudy,5498.69,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T20:56:00,2010-05-09T16:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,62.06,1,,,,,33.98,1,3.36,,,false,10.00,,0.00,,,,,30.31,30.31,30.31,SCT,6000.66,SCT,partly cloudy,6000.66,SCT,partly cloudy,25000.00,SCT,partly cloudy,6000.66,SCT,partly cloudy,25000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T21:56:00,2010-05-09T17:56:00,true,false,false,false,Ish,IS7,FM_15,,,,62.96,1,,,,,35.96,1,6.93,,,false,10.00,,0.00,,,,,30.30,30.30,30.30,SCT,6000.66,SCT,partly cloudy,6000.66,SCT,partly cloudy,20000.00,SCT,partly cloudy,6000.66,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T22:56:00,2010-05-09T18:56:00,true,false,false,false,Ish,IS7,FM_15,,,,60.08,1,,,,,33.08,1,6.93,90.00,,false,10.00,,0.00,,,,,30.29,30.29,30.29,SCT,20000.00,FEW,mostly clear,6000.66,SCT,partly cloudy,20000.00,FEW,mostly clear,6000.66,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-09T23:56:00,2010-05-09T19:56:00,true,false,false,false,Ish,IS7,FM_15,,,,60.08,1,,,,,33.98,1,5.82,50.00,,false,10.00,,0.00,,,,,30.30,30.30,30.29,SCT,20000.00,FEW,mostly clear,8999.34,SCT,partly cloudy,20000.00,FEW,mostly clear,8999.34,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T00:00:00,2010-05-09T20:00:00,false,false,false,false,Ish,IS4,FM_12,,,,60.08,1,,,,,33.98,1,5.82,50.00,,false,9.94,,,,,,,,,30.29,SCT,,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T00:56:00,2010-05-09T20:56:00,true,false,false,false,Ish,IS7,FM_15,,,,57.02,1,,,,,33.98,1,6.93,40.00,,false,10.00,,0.00,,,,,30.30,30.30,30.30,SCT,20000.00,FEW,mostly clear,10000.00,SCT,partly cloudy,20000.00,FEW,mostly clear,10000.00,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T01:56:00,2010-05-09T21:56:00,true,false,false,false,Ish,IS7,FM_15,,,,55.94,1,,,,,33.98,1,4.70,70.00,,false,10.00,,0.00,,,,,30.31,30.31,30.30,FEW,20000.00,FEW,mostly clear,20000.00,FEW,mostly clear,20000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T02:56:00,2010-05-09T22:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,55.04,1,,,,,35.96,1,0.00,,,false,10.00,,0.00,,,,,30.32,30.32,30.32,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T03:56:00,2010-05-09T23:56:00,true,false,false,false,Ish,IS7,FM_15,,,,53.06,1,,,,,35.96,1,4.70,130.00,,false,10.00,,0.00,,,,,30.32,30.32,30.32,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T04:56:00,2010-05-10T00:56:00,true,false,false,false,Ish,IS7,FM_15,,,,51.98,1,,,,,35.96,1,0.00,,,false,10.00,,0.00,,,,,30.32,30.32,30.32,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T04:59:00,2010-05-10T00:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,42.08,62.96,,,,,,false,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T05:56:00,2010-05-10T01:56:00,true,false,false,false,Ish,IS7,FM_15,,,,48.02,1,,,,,39.92,1,0.00,,,false,10.00,,0.00,,,,,30.32,30.32,30.32,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T06:00:00,2010-05-10T02:00:00,false,false,false,false,Ish,IS4,FM_12,,,,48.02,1,,,42.08,60.08,39.92,1,0.00,,,false,9.94,,,,,,,,,30.32,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T06:56:00,2010-05-10T02:56:00,true,false,false,false,Ish,IS7,FM_15,,,,46.94,1,,,,,39.02,1,0.00,,,false,10.00,,0.00,,,,,30.31,30.31,30.31,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T07:56:00,2010-05-10T03:56:00,true,false,false,false,Ish,IS7,FM_15,,,,46.94,1,,,,,39.02,1,0.00,,,false,10.00,,0.00,,,,,30.30,30.30,30.30,FEW,22001.31,FEW,mostly clear,22001.31,FEW,mostly clear,22001.31,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T08:56:00,2010-05-10T04:56:00,true,false,false,false,Ish,IS7,FM_15,,,,48.02,1,,,,,39.02,1,0.00,,,false,10.00,,0.00,,,,,30.32,30.32,30.31,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T09:00:00,2010-05-10T05:00:00,false,false,false,false,Ish,IS4,FM_12,,,,48.02,1,,,,,39.02,1,0.00,,,false,9.94,,,,,,,,,30.31,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T09:56:00,2010-05-10T05:56:00,true,false,false,false,Ish,IS7,FM_15,,,,46.94,1,,,,,41.00,1,6.93,30.00,,false,10.00,,0.00,,,,,30.31,30.31,30.31,SCT,20000.00,SCT,partly cloudy,20000.00,SCT,partly cloudy,20000.00,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T10:56:00,2010-05-10T06:56:00,true,false,false,false,Ish,IS7,FM_15,,,,46.04,1,,,,,39.02,1,3.36,30.00,,false,10.00,,0.00,,,,,30.33,30.33,30.33,BKN,20000.00,SCT,partly cloudy,12001.31,BKN,mostly cloudy,20000.00,SCT,partly cloudy,12001.31,BKN,mostly cloudy,20000.00,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T11:56:00,2010-05-10T07:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,48.02,1,,,,62.96,37.04,1,3.36,50.00,,false,10.00,,0.00,,,,,30.34,30.34,30.34,BKN,12001.31,FEW,mostly clear,6499.34,BKN,mostly cloudy,12001.31,BKN,mostly cloudy,20000.00,FEW,mostly clear,6499.34,BKN,mostly cloudy,12001.31,BKN,mostly cloudy,20000.00,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T12:56:00,2010-05-10T08:56:00,true,false,false,false,Ish,IS7,FM_15,,,,51.98,1,,,,,37.94,1,10.29,60.00,,false,10.00,,0.00,,,,,30.33,30.33,30.32,BKN,20000.00,FEW,mostly clear,12001.31,BKN,mostly cloudy,20000.00,FEW,mostly clear,12001.31,BKN,mostly cloudy,20000.00,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T13:56:00,2010-05-10T09:56:00,true,false,false,false,Ish,IS7,FM_15,,,,55.94,1,,,,,37.04,1,6.93,110.00,,false,10.00,,0.00,,,,,30.34,30.34,30.33,OVC,20000.00,OVC,overcast,20000.00,OVC,overcast,20000.00,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T14:56:00,2010-05-10T10:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,59.00,1,,,,,35.96,1,12.75,100.00,,false,10.00,,0.00,,,,,30.32,30.32,30.32,OVC,20000.00,OVC,overcast,20000.00,OVC,overcast,20000.00,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T15:56:00,2010-05-10T11:56:00,true,false,false,false,Ish,IS7,FM_15,,,,60.98,1,,,,,33.08,1,14.99,100.00,,false,10.00,,0.00,,,,,30.33,30.33,30.32,OVC,20000.00,FEW,mostly clear,10000.00,OVC,overcast,20000.00,FEW,mostly clear,10000.00,OVC,overcast,20000.00,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T16:56:00,2010-05-10T12:56:00,true,false,false,false,Ish,IS7,FM_15,,,,62.06,1,,,,,33.08,1,10.29,130.00,,false,10.00,,0.00,,,,,30.30,30.30,30.30,OVC,20000.00,FEW,mostly clear,10000.00,OVC,overcast,20000.00,FEW,mostly clear,10000.00,OVC,overcast,20000.00,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T17:56:00,2010-05-10T13:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,62.96,1,,,48.02,,35.06,1,9.17,100.00,18.34,false,10.00,,0.00,,,,,30.28,30.28,30.27,OVC,20000.00,FEW,mostly clear,10000.00,OVC,overcast,20000.00,FEW,mostly clear,10000.00,OVC,overcast,20000.00,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T18:56:00,2010-05-10T14:56:00,true,false,false,false,Ish,IS7,FM_15,,,,64.04,1,,,,,35.06,1,8.05,110.00,17.22,false,10.00,,0.00,,,,,30.27,30.27,30.27,OVC,20000.00,FEW,mostly clear,15000.00,OVC,overcast,20000.00,FEW,mostly clear,15000.00,OVC,overcast,20000.00,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T19:56:00,2010-05-10T15:56:00,true,false,false,false,Ish,IS7,FM_15,,,,64.04,1,,,,,35.96,1,8.05,120.00,20.80,false,10.00,,0.00,,,,,30.23,30.23,30.23,OVC,20000.00,FEW,mostly clear,15000.00,OVC,overcast,20000.00,FEW,mostly clear,15000.00,OVC,overcast,20000.00,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T20:56:00,2010-05-10T16:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,62.96,1,,,,,33.98,1,12.75,130.00,,false,10.00,,0.00,,,,,30.21,30.21,30.21,OVC,20000.00,FEW,mostly clear,10000.00,SCT,partly cloudy,15000.00,OVC,overcast,20000.00,FEW,mostly clear,10000.00,SCT,partly cloudy,15000.00,OVC,overcast,20000.00,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T21:56:00,2010-05-10T17:56:00,true,false,false,false,Ish,IS7,FM_15,,,,62.06,1,,,,,37.04,1,9.17,140.00,,false,10.00,,0.00,,,,,30.21,30.21,30.21,OVC,15000.00,BKN,mostly cloudy,10000.00,OVC,overcast,15000.00,BKN,mostly cloudy,10000.00,OVC,overcast,15000.00,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T22:56:00,2010-05-10T18:56:00,true,false,false,false,Ish,IS7,FM_15,,,,62.06,1,,,,,35.96,1,9.17,130.00,,false,10.00,,0.00,,,,,30.21,30.21,30.21,OVC,7998.69,OVC,overcast,7998.69,OVC,overcast,7998.69,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-10T23:56:00,2010-05-10T19:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,60.98,1,,,,,37.04,1,8.05,130.00,,false,10.00,,0.00,,,,,30.19,30.19,30.19,OVC,13999.34,BKN,mostly cloudy,8999.34,OVC,overcast,13999.34,BKN,mostly cloudy,8999.34,OVC,overcast,13999.34,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T00:56:00,2010-05-10T20:56:00,true,false,false,false,Ish,IS7,FM_15,,,,60.98,1,,,,,37.94,1,9.17,120.00,,false,10.00,,0.00,,,,,30.18,30.18,30.18,OVC,12998.69,FEW,mostly clear,7001.31,BKN,mostly cloudy,8500.66,OVC,overcast,12998.69,FEW,mostly clear,7001.31,BKN,mostly cloudy,8500.66,OVC,overcast,12998.69,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T01:56:00,2010-05-10T21:56:00,true,false,false,false,Ish,IS7,FM_15,,,,60.08,1,,,,,42.08,1,9.17,130.00,,false,10.00,,0.00,,,,,30.16,30.16,30.15,OVC,12998.69,BKN,mostly cloudy,6000.66,BKN,mostly cloudy,10000.00,OVC,overcast,12998.69,BKN,mostly cloudy,6000.66,BKN,mostly cloudy,10000.00,OVC,overcast,12998.69,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T02:56:00,2010-05-10T22:56:00,true,false,false,false,Ish,IS7,FM_15,,,,59.00,1,,,,,42.98,1,11.41,140.00,,false,10.00,,0.00,,,,,30.14,30.14,30.14,OVC,5498.69,OVC,overcast,5498.69,OVC,overcast,5498.69,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T03:00:00,2010-05-10T23:00:00,false,false,false,false,Ish,IS4,FM_12,,,,59.00,1,,,,,42.98,1,11.41,140.00,,false,9.94,,,,,,,,,30.14,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T03:56:00,2010-05-10T23:56:00,true,false,false,false,Ish,IS7,FM_15,,,,59.00,1,,,,,44.96,1,9.17,150.00,,false,10.00,,0.00,,,,,30.13,30.13,30.13,OVC,4901.57,OVC,overcast,4901.57,OVC,overcast,4901.57,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T04:56:00,2010-05-11T00:56:00,true,false,false,false,Ish,IS7,FM_15,,,,59.00,1,,,,,46.94,1,12.75,130.00,19.69,false,10.00,,0.00,,,,,30.09,30.09,30.09,OVC,4501.31,OVC,overcast,4501.31,OVC,overcast,4501.31,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T04:59:00,2010-05-11T00:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,46.04,64.94,,,,,,false,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T05:56:00,2010-05-11T01:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,57.92,1,,,46.04,60.98,46.94,1,11.41,140.00,,false,10.00,,0.00,,0.00,,,30.07,30.07,30.07,OVC,11000.66,BKN,mostly cloudy,4501.31,BKN,mostly cloudy,8999.34,OVC,overcast,11000.66,BKN,mostly cloudy,4501.31,BKN,mostly cloudy,8999.34,OVC,overcast,11000.66,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T06:56:00,2010-05-11T02:56:00,true,false,false,false,Ish,IS7,FM_15,,,,59.00,1,,,,,46.94,1,12.75,150.00,,false,10.00,,0.00,,,,,30.05,30.05,30.04,OVC,12001.31,BKN,mostly cloudy,8999.34,OVC,overcast,12001.31,BKN,mostly cloudy,8999.34,OVC,overcast,12001.31,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T07:56:00,2010-05-11T03:56:00,true,false,false,false,Ish,IS7,FM_15,,,,57.02,1,,,,,50.00,1,12.75,140.00,19.69,false,10.00,,0.02,,,,,29.97,29.97,29.97,OVC,12001.31,FEW,mostly clear,2998.69,OVC,overcast,12001.31,FEW,mostly clear,2998.69,OVC,overcast,12001.31,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T08:56:00,2010-05-11T04:56:00,true,false,false,false,Ish,IS7,FM_15,,,,57.02,1,,,,,51.08,1,12.75,140.00,16.11,false,6.00,,0.01,0.02,,,,29.95,29.95,29.94,OVC,12001.31,FEW,mostly clear,2998.69,BKN,mostly cloudy,9501.31,OVC,overcast,12001.31,FEW,mostly clear,2998.69,BKN,mostly cloudy,9501.31,OVC,overcast,12001.31,IWC61,light rain,IWCA61,light rain,-RA,light rain,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T09:00:00,2010-05-11T05:00:00,false,false,false,false,Ish,IS4,FM_12,,,,57.02,1,,,,,51.08,1,12.75,140.00,,false,5.59,,,0.02,,,,,,29.94,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC61,light rain,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T09:56:00,2010-05-11T05:56:00,true,false,false,false,Ish,IS7,FM_15,,,,57.02,1,,,,,51.98,1,10.29,150.00,,false,10.00,,0.02,,,,,29.92,29.92,29.91,OVC,9501.31,FEW,mostly clear,4701.44,OVC,overcast,9501.31,FEW,mostly clear,4701.44,OVC,overcast,9501.31,OVC,overcast,,,,,IWC61,light rain,IWCA61,light rain,-RA,light rain,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T10:56:00,2010-05-11T06:56:00,true,false,false,false,Ish,IS7,FM_15,,,,59.00,1,,,,,53.06,1,13.87,170.00,21.92,false,10.00,,0.01,,,,,29.91,29.91,29.91,OVC,11000.66,BKN,mostly cloudy,6000.66,OVC,overcast,11000.66,BKN,mostly cloudy,6000.66,OVC,overcast,11000.66,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T11:56:00,2010-05-11T07:56:00,true,false,false,false,Ish,IS7,FM_15,,,,60.98,1,,,,,53.96,1,13.87,200.00,23.04,false,10.00,,0.00,,0.06,0.06,,29.94,29.94,29.94,OVC,8500.66,SCT,partly cloudy,2998.69,SCT,partly cloudy,6499.34,OVC,overcast,8500.66,SCT,partly cloudy,2998.69,SCT,partly cloudy,6499.34,OVC,overcast,8500.66,IWC61,light rain,IWCA61,light rain,-RA,light rain,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T12:00:00,2010-05-11T08:00:00,false,false,false,false,Ish,IS4,SY_MT,,,,60.98,1,,,,64.94,53.96,1,13.87,200.00,,false,9.94,,0.00,,0.06,0.06,,29.94,29.94,29.94,OVC,7874.02,SCT,partly cloudy,2952.76,SCT,partly cloudy,5905.51,OVC,overcast,7874.02,OVC,overcast,,,,,,,,IWC61,light rain,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T12:06:00,2010-05-11T08:06:00,false,false,false,false,Ish,IS7,FM_16,,,,60.80,1,,,,,55.40,1,10.29,190.00,21.92,false,7.00,,0.01,,,,,29.94,29.94,,OVC,5000.00,BKN,mostly cloudy,2500.00,OVC,overcast,5000.00,BKN,mostly cloudy,2500.00,OVC,overcast,5000.00,OVC,overcast,,,,,IWC61,light rain,IWCA61,light rain,-RA,light rain,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T12:28:00,2010-05-11T08:28:00,false,false,false,false,Ish,IS7,FM_16,,,,62.60,1,,,,,55.40,1,16.11,190.00,24.16,false,10.00,,0.01,,,,,29.94,29.94,,BKN,5000.00,SCT,partly cloudy,2500.00,BKN,mostly cloudy,5000.00,BKN,mostly cloudy,7998.69,SCT,partly cloudy,2500.00,BKN,mostly cloudy,5000.00,BKN,mostly cloudy,7998.69,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T12:56:00,2010-05-11T08:56:00,true,false,false,false,Ish,IS7,FM_15,,,,64.04,1,,,,,55.04,1,16.11,190.00,26.40,false,10.00,,0.01,,,,,29.93,29.93,29.93,BKN,5498.69,SCT,partly cloudy,2998.69,BKN,mostly cloudy,5498.69,SCT,partly cloudy,2998.69,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T13:56:00,2010-05-11T09:56:00,true,false,false,false,Ish,IS7,FM_15,,,,66.92,1,,,,,55.04,1,12.75,210.00,19.69,false,10.00,,0.00,,,,,29.97,29.97,29.96,OVC,5498.69,BKN,mostly cloudy,3500.66,OVC,overcast,5498.69,BKN,mostly cloudy,3500.66,OVC,overcast,5498.69,OVC,overcast,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T14:56:00,2010-05-11T10:56:00,true,false,false,false,Ish,IS7,SY_MT,,,,71.06,1,,,,,55.94,1,20.80,200.00,34.45,false,10.00,,0.00,0.01,,,,29.95,29.95,29.94,BKN,3500.66,BKN,mostly cloudy,3500.66,BKN,mostly cloudy,5498.69,BKN,mostly cloudy,3500.66,BKN,mostly cloudy,5498.69,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T15:56:00,2010-05-11T11:56:00,true,false,false,false,Ish,IS7,FM_15,,,,71.06,1,,,,,57.92,1,18.34,210.00,33.33,false,10.00,,0.00,,,,,29.97,29.97,29.96,BKN,3100.39,BKN,mostly cloudy,3100.39,BKN,mostly cloudy,6000.66,BKN,mostly cloudy,3100.39,BKN,mostly cloudy,6000.66,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T16:21:00,2010-05-11T12:21:00,false,false,false,false,Ish,IS7,FM_16,,,,71.60,1,,,,,57.20,1,17.22,200.00,25.28,false,10.00,,,,,,,29.97,29.97,,OVC,2900.26,OVC,overcast,2900.26,OVC,overcast,2900.26,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KSDF,America/Kentucky/Louisville,2010-05-11T16:56:00,2010-05-11T12:56:00,true,false,false,false,Ish,IS7,FM_15,,,,73.94,1,,,,,60.08,1,17.22,210.00,26.40,false,10.00,,0.00,,,,,29.96,29.96,29.95,BKN,2900.26,BKN,mostly cloudy,2900.26,BKN,mostly cloudy,2900.26,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
