Call Sign (String),Time Zone ID (String),Taken At (UTC) (ISO 8601),Taken At (Local) (ISO 8601),Is Regular Report (Boolean),Is Correction (Boolean),Has Been Corrected (Boolean),Has Precipitation Sensor (Boolean),Source (String),Sub-Source (String),Report Type (String),Trend (String),Airport Status (String),Automatic Type (String),Temperature (°F),Temperature Precision (Integer),Temperature 6-Hour Low (°F),Temperature 6-Hour High (°F),Temperature 24-Hour Low (°F),Temperature 24-Hour High (°F),Dew Point (°F),Dew Point Precision (Integer),Wind Speed (mph),Wind Direction (degrees),Gust Speed (mph),CAVOK (Boolean),Visibility (mi),Visibility Type (String),Precipitation 1h (in),Precipitation 3h (in),Precipitation 6h (in),Precipitation 24h (in),Snow Depth (in),Pressure Altimeter (in Hg),Pressure Station (in Hg),Pressure Sea Level (in Hg),Max Cloud Layer Code (String),Max Cloud Layer Height (ft),Cloud Layer Code 1 (String),Cloud Layer Label 1 (String),Cloud Layer Height 1 (ft),Cloud Layer Code 2 (String),Cloud Layer Label 2 (String),Cloud Layer Height 2 (ft),Cloud Layer Code 3 (String),Cloud Layer Label 3 (String),Cloud Layer Height 3 (ft),Cloud Layer Code 4 (String),Cloud Layer Label 4 (String),Cloud Layer Height 4 (ft),Cloud Layer Code 5 (String),Cloud Layer Label 5 (String),Cloud Layer Height 5 (ft),Cloud Layer Code 6 (String),Cloud Layer Label 6 (String),Cloud Layer Height 6 (ft),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Raw (String)
KPWM,America/New_York,2010-04-07T20:51:00,2010-04-07T16:51:00,true,false,false,false,Ish,IS7,FM_15,,,,84.02,1,,,,,51.08,1,20.80,280.00,27.74,false,10.00,,0.00,,,,,29.49,29.49,29.49,FEW,10000.00,FEW,mostly clear,10000.00,FEW,mostly clear,10000.00,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-07T21:00:00,2010-04-07T17:00:00,false,false,false,false,Ish,IS4,FM_12,,,,84.02,1,,,,,51.08,1,20.80,280.00,,false,9.94,,,,,,,,,29.49,FEW,,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-07T21:51:00,2010-04-07T17:51:00,true,false,false,false,Ish,IS7,FM_15,,,,82.04,1,,,,,51.08,1,18.34,270.00,32.21,false,10.00,,0.00,,,,,29.53,29.53,29.53,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-07T22:51:00,2010-04-07T18:51:00,true,false,false,false,Ish,IS7,FM_15,,,,73.04,1,,,,,55.94,1,10.29,310.00,,false,10.00,,0.00,,,,,29.58,29.58,29.58,SCT,11000.66,SCT,partly cloudy,11000.66,SCT,partly cloudy,11000.66,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-07T23:51:00,2010-04-07T19:51:00,true,false,false,false,Ish,IS7,FM_15,,,,69.98,1,,,,,55.94,1,5.82,350.00,,false,10.00,,0.00,,0.00,,,29.60,29.60,29.59,NCD,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T00:00:00,2010-04-07T20:00:00,false,false,false,false,Ish,IS4,FM_12,,,,69.98,1,,,,,55.94,1,5.82,350.00,,false,9.94,,,,0.00,,,,,29.59,NCD,,NCD,no cloud detected,,NCD,no cloud detected,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T00:51:00,2010-04-07T20:51:00,true,false,false,false,Ish,IS7,FM_15,,,,68.00,1,,,,,55.94,1,3.36,350.00,,false,10.00,,0.00,,,,,29.63,29.63,29.63,SCT,10000.00,SCT,partly cloudy,10000.00,SCT,partly cloudy,12001.31,SCT,partly cloudy,10000.00,SCT,partly cloudy,12001.31,SCT,partly cloudy,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T01:51:00,2010-04-07T21:51:00,true,false,false,false,Ish,IS7,FM_15,,,,66.92,1,,,,,57.92,1,5.82,30.00,,false,10.00,,0.00,,,,,29.66,29.66,29.66,BKN,10000.00,BKN,mostly cloudy,10000.00,BKN,mostly cloudy,12001.31,BKN,mostly cloudy,10000.00,BKN,mostly cloudy,12001.31,BKN,mostly cloudy,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T02:51:00,2010-04-07T22:51:00,true,false,false,false,Ish,IS7,FM_15,,,,62.96,1,,,,,55.94,1,8.05,10.00,,false,10.00,,0.00,0.00,,,,29.69,29.69,29.68,BKN,10000.00,BKN,mostly cloudy,10000.00,BKN,mostly cloudy,10000.00,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T03:00:00,2010-04-07T23:00:00,false,false,false,false,Ish,IS4,FM_12,,,,62.96,1,,,,,55.94,1,8.05,10.00,,false,9.94,,,0.00,,,,,,29.68,ICC06,,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T03:51:00,2010-04-07T23:51:00,true,false,false,false,Ish,IS7,FM_15,,,,62.06,1,,,,,53.96,1,5.82,10.00,,false,10.00,,0.00,,,,,29.71,29.71,29.70,OVC,11000.66,OVC,overcast,11000.66,OVC,overcast,11000.66,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T04:51:00,2010-04-08T00:51:00,true,false,false,false,Ish,IS7,FM_15,,,,60.98,1,,,,,53.96,1,4.70,80.00,,false,10.00,,0.00,,,,,29.72,29.72,29.72,BKN,11000.66,BKN,mostly cloudy,11000.66,BKN,mostly cloudy,11000.66,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T04:59:00,2010-04-08T00:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,39.92,84.92,,,,,,false,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T05:51:00,2010-04-08T01:51:00,true,false,false,false,Ish,IS7,FM_15,,,,57.92,1,,,,,53.06,1,6.93,40.00,,false,10.00,,0.00,,0.00,,,29.75,29.75,29.75,OVC,3900.92,FEW,mostly clear,2201.44,OVC,overcast,3900.92,FEW,mostly clear,2201.44,OVC,overcast,3900.92,OVC,overcast,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T06:00:00,2010-04-08T02:00:00,false,false,false,false,Ish,IS4,FM_12,,,,57.92,1,,,39.92,71.06,53.06,1,6.93,40.00,,false,9.94,,,,0.00,,,,,29.75,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T06:07:00,2010-04-08T02:07:00,false,false,false,false,Ish,IS7,FM_16,,,,57.20,1,,,,,51.80,1,11.41,60.00,,false,10.00,,,,,,,29.76,29.76,,OVC,3900.92,BKN,mostly cloudy,1801.18,BKN,mostly cloudy,2299.87,OVC,overcast,3900.92,BKN,mostly cloudy,1801.18,BKN,mostly cloudy,2299.87,OVC,overcast,3900.92,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T06:26:00,2010-04-08T02:26:00,false,false,false,false,Ish,IS7,FM_16,,,,55.40,1,,,,,51.80,1,11.41,40.00,,false,10.00,,,,,,,29.76,29.76,,OVC,3900.92,SCT,partly cloudy,1801.18,OVC,overcast,3900.92,SCT,partly cloudy,1801.18,OVC,overcast,3900.92,OVC,overcast,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T06:51:00,2010-04-08T02:51:00,true,false,false,false,Ish,IS7,FM_15,,,,55.04,1,,,,,50.00,1,8.05,40.00,,false,10.00,,0.00,,,,,29.78,29.78,29.77,OVC,3700.79,OVC,overcast,3700.79,OVC,overcast,3700.79,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T07:51:00,2010-04-08T03:51:00,true,false,false,false,Ish,IS7,FM_15,,,,55.04,1,,,,,48.92,1,4.70,40.00,,false,10.00,,0.00,,,,,29.78,29.78,29.78,OVC,3500.66,OVC,overcast,3500.66,OVC,overcast,3500.66,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T08:51:00,2010-04-08T04:51:00,true,false,false,false,Ish,IS7,FM_15,,,,55.04,1,,,,,48.92,1,3.36,60.00,,false,10.00,,0.00,,,,,29.79,29.79,29.79,OVC,3700.79,OVC,overcast,3700.79,OVC,overcast,3700.79,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T09:00:00,2010-04-08T05:00:00,false,false,false,false,Ish,IS4,FM_12,,,,55.04,1,,,,,48.92,1,3.36,60.00,,false,9.94,,,,,,,,,29.79,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T09:51:00,2010-04-08T05:51:00,true,false,false,false,Ish,IS7,FM_15,,,,53.96,1,,,,,48.92,1,5.82,60.00,,false,10.00,,0.00,,,,,29.82,29.82,29.81,OVC,3700.79,OVC,overcast,3700.79,OVC,overcast,3700.79,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T10:51:00,2010-04-08T06:51:00,true,false,false,false,Ish,IS7,FM_15,,,,53.06,1,,,,,48.92,1,0.00,,,false,10.00,,0.00,,,,,29.84,29.84,29.84,OVC,3700.79,OVC,overcast,3700.79,OVC,overcast,3700.79,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T11:51:00,2010-04-08T07:51:00,true,false,false,false,Ish,IS7,FM_15,,,,53.96,1,,,,,48.02,1,3.36,100.00,,false,10.00,,0.00,,,,,29.86,29.86,29.86,OVC,3700.79,OVC,overcast,3700.79,OVC,overcast,3700.79,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T12:00:00,2010-04-08T08:00:00,false,false,false,false,Ish,IS4,FM_12,,,,53.96,1,,,,84.92,48.02,1,3.36,100.00,,false,9.94,,,,,,,,,29.86,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T12:51:00,2010-04-08T08:51:00,true,false,false,false,Ish,IS7,FM_15,,,,53.96,1,,,,,48.02,1,5.82,100.00,,false,10.00,,0.00,,,,,29.88,29.88,29.88,OVC,3700.79,FEW,mostly clear,2201.44,OVC,overcast,3700.79,FEW,mostly clear,2201.44,OVC,overcast,3700.79,OVC,overcast,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T13:51:00,2010-04-08T09:51:00,true,false,false,false,Ish,IS7,FM_15,,,,55.04,1,,,,,46.04,1,5.82,80.00,,false,10.00,,0.00,,,,,29.89,29.89,29.89,OVC,3900.92,FEW,mostly clear,2201.44,OVC,overcast,3900.92,FEW,mostly clear,2201.44,OVC,overcast,3900.92,OVC,overcast,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T14:49:00,2010-04-08T10:49:00,false,false,false,false,Ish,IS6,FM_16,,,,53.60,1,,,,,46.40,1,8.05,90.00,,false,10.00,,,,,,,29.90,29.90,,OVC,3900.92,BKN,mostly cloudy,2700.13,OVC,overcast,3900.92,BKN,mostly cloudy,2700.13,OVC,overcast,3900.92,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T14:51:00,2010-04-08T10:51:00,true,false,false,false,Ish,IS7,FM_15,,,,53.96,1,,,,,44.96,1,8.05,90.00,,false,10.00,,0.00,,,,,29.90,29.90,29.90,OVC,3900.92,SCT,partly cloudy,2500.00,BKN,mostly cloudy,2998.69,OVC,overcast,3900.92,SCT,partly cloudy,2500.00,BKN,mostly cloudy,2998.69,OVC,overcast,3900.92,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T15:00:00,2010-04-08T11:00:00,false,false,false,false,Ish,IS4,FM_12,,,,53.96,1,,,,,44.96,1,8.05,90.00,,false,9.94,,,,,,,,,29.90,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T15:51:00,2010-04-08T11:51:00,true,false,false,false,Ish,IS7,FM_15,,,,53.96,1,,,,,46.04,1,13.87,100.00,,false,10.00,,0.00,,,,,29.90,29.90,29.89,OVC,3700.79,FEW,mostly clear,2500.00,OVC,overcast,3700.79,FEW,mostly clear,2500.00,OVC,overcast,3700.79,OVC,overcast,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T16:51:00,2010-04-08T12:51:00,true,false,false,false,Ish,IS7,FM_15,,,,53.06,1,,,,,44.96,1,11.41,80.00,,false,10.00,,0.00,,,,,29.89,29.89,29.89,OVC,3500.66,OVC,overcast,3500.66,OVC,overcast,3500.66,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T17:51:00,2010-04-08T13:51:00,true,false,false,false,Ish,IS7,FM_15,,,,48.92,1,,,,,42.08,1,16.11,90.00,,false,10.00,,0.00,,,,,29.88,29.88,29.88,OVC,3500.66,OVC,overcast,3500.66,OVC,overcast,3500.66,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T18:00:00,2010-04-08T14:00:00,false,false,false,false,Ish,IS4,FM_12,,,,48.92,1,,,48.92,,42.08,1,16.11,90.00,,false,9.94,,,,,,,,,29.88,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T18:51:00,2010-04-08T14:51:00,true,false,false,false,Ish,IS7,FM_15,,,,48.92,1,,,,,39.92,1,13.87,90.00,,false,10.00,,0.00,,,,,29.87,29.87,29.87,OVC,3300.52,OVC,overcast,3300.52,OVC,overcast,3300.52,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T19:51:00,2010-04-08T15:51:00,true,false,false,false,Ish,IS7,FM_15,,,,48.92,1,,,,,41.00,1,6.93,90.00,,false,10.00,,0.00,,,,,29.88,29.88,29.88,OVC,3500.66,OVC,overcast,3500.66,OVC,overcast,3500.66,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T20:51:00,2010-04-08T16:51:00,true,false,false,false,Ish,IS7,FM_15,,,,48.02,1,,,,,37.94,1,9.17,100.00,,false,10.00,,0.00,,,,,29.88,29.88,29.88,OVC,4199.48,OVC,overcast,4199.48,OVC,overcast,4199.48,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T21:00:00,2010-04-08T17:00:00,false,false,false,false,Ish,IS4,FM_12,,,,48.02,1,,,,,37.94,1,9.17,100.00,,false,9.94,,,,,,,,,29.88,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T21:51:00,2010-04-08T17:51:00,true,false,false,false,Ish,IS7,FM_15,,,,46.94,1,,,,,37.04,1,13.87,100.00,,false,10.00,,0.00,,,,,29.87,29.87,29.87,OVC,3999.34,OVC,overcast,3999.34,OVC,overcast,3999.34,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T22:51:00,2010-04-08T18:51:00,true,false,false,false,Ish,IS7,FM_15,,,,46.94,1,,,,,37.04,1,9.17,90.00,,false,10.00,,0.00,,,,,29.86,29.86,29.86,OVC,3999.34,OVC,overcast,3999.34,OVC,overcast,3999.34,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-08T23:51:00,2010-04-08T19:51:00,true,false,false,false,Ish,IS7,FM_15,,,,46.04,1,,,,,37.94,1,10.29,80.00,,false,10.00,,0.00,,,,,29.85,29.85,29.85,OVC,4199.48,OVC,overcast,4199.48,OVC,overcast,4199.48,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T00:00:00,2010-04-08T20:00:00,false,false,false,false,Ish,IS4,FM_12,,,,46.04,1,,,,,37.94,1,10.29,80.00,,false,9.94,,,,,,,,,29.85,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T00:51:00,2010-04-08T20:51:00,true,false,false,false,Ish,IS7,FM_15,,,,46.04,1,,,,,37.94,1,10.29,80.00,,false,10.00,,0.00,,,,,29.85,29.85,29.85,OVC,3999.34,SCT,partly cloudy,1899.61,OVC,overcast,3999.34,SCT,partly cloudy,1899.61,OVC,overcast,3999.34,OVC,overcast,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T01:51:00,2010-04-08T21:51:00,true,false,false,false,Ish,IS7,FM_15,,,,46.04,1,,,,,37.94,1,12.75,80.00,,false,10.00,,0.00,,,,,29.84,29.84,29.83,OVC,3999.34,OVC,overcast,3999.34,OVC,overcast,3999.34,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T01:58:00,2010-04-08T21:58:00,false,false,false,false,Ish,IS7,FM_16,,,,46.40,1,,,,,37.40,1,14.99,80.00,20.80,false,10.00,,,,,,,29.83,29.83,,OVC,1200.79,OVC,overcast,1200.79,OVC,overcast,1200.79,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T02:49:00,2010-04-08T22:49:00,false,false,false,false,Ish,IS6,FM_16,,,,44.60,1,,,,,41.00,1,12.75,80.00,,false,2.00,,,,,,,29.82,29.82,,OVC,1000.66,OVC,overcast,1000.66,OVC,overcast,1000.66,,,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T02:51:00,2010-04-08T22:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.06,1,,,,,41.00,1,12.75,90.00,,false,2.00,,0.00,,,,,29.82,29.82,29.81,OVC,1299.21,BKN,mostly cloudy,1000.66,OVC,overcast,1299.21,BKN,mostly cloudy,1000.66,OVC,overcast,1299.21,OVC,overcast,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KPWM,America/New_York,2010-04-09T03:00:00,2010-04-08T23:00:00,false,false,false,false,Ish,IS4,FM_12,,,,44.06,1,,,,,41.00,1,12.75,90.00,,false,1.99,,,,,,,,,29.81,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC10,mist,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T03:46:00,2010-04-08T23:46:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,42.80,1,10.29,80.00,,false,2.00,,,,,,,29.80,29.80,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T03:49:00,2010-04-08T23:49:00,false,false,false,false,Ish,IS6,FM_16,,,,44.60,1,,,,,42.80,1,6.93,90.00,,false,1.75,,,,,,,29.81,29.81,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,,,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T03:51:00,2010-04-08T23:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.06,1,,,,,42.98,1,8.05,80.00,,false,1.75,,0.00,,,,,29.80,29.80,29.80,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T04:41:00,2010-04-09T00:41:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,42.80,1,10.29,70.00,,false,2.00,,,,,,,29.78,29.78,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T04:51:00,2010-04-09T00:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.06,1,,,,,42.98,1,11.41,60.00,,false,2.00,,0.00,,,,,29.79,29.79,29.79,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T04:59:00,2010-04-09T00:59:00,false,false,false,false,Ish,IS6,SOD,,,,,,,,42.98,60.08,,,,,,false,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T05:00:00,2010-04-09T01:00:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,42.80,1,8.05,70.00,,false,1.75,,,,,,,29.79,29.79,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T05:28:00,2010-04-09T01:28:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,42.80,1,8.05,80.00,,false,1.25,,,,,,,29.78,29.78,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T05:38:00,2010-04-09T01:38:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,42.80,1,9.17,80.00,,false,1.25,,,,,,,29.77,29.77,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T05:51:00,2010-04-09T01:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.06,1,,,,,42.98,1,9.17,70.00,,false,1.00,,0.00,,,,,29.77,29.77,29.77,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T06:00:00,2010-04-09T02:00:00,false,false,false,false,Ish,IS4,FM_12,,,,44.06,1,,,42.98,59.00,42.98,1,9.17,70.00,,false,0.99,,,,,,,,,29.77,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWCA10,mist,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T06:04:00,2010-04-09T02:04:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,42.80,1,8.05,70.00,,false,0.75,,,,,,,29.76,29.76,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T06:51:00,2010-04-09T02:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.06,1,,,,,44.06,1,6.93,80.00,,false,0.75,,0.00,,,,,29.74,29.74,29.73,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T07:51:00,2010-04-09T03:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.06,1,,,,,44.06,1,4.70,70.00,,false,0.75,,0.01,,,,,29.73,29.73,29.73,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T08:02:00,2010-04-09T04:02:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,44.60,1,6.93,80.00,,false,1.25,,,,,,,29.73,29.73,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T08:09:00,2010-04-09T04:09:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,44.60,1,6.93,80.00,,false,1.50,,,,,,,29.73,29.73,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T08:44:00,2010-04-09T04:44:00,false,false,false,false,Ish,IS7,FM_16,,,,44.60,1,,,,,44.60,1,6.93,60.00,,false,2.00,,0.01,,,,,29.72,29.72,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T08:49:00,2010-04-09T04:49:00,false,false,false,false,Ish,IS6,FM_16,,,,44.60,1,,,,,44.60,1,8.05,50.00,,false,1.75,,,,,,,29.72,29.72,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,,,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T08:51:00,2010-04-09T04:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.96,1,,,,,44.06,1,8.05,50.00,,false,1.75,,0.01,0.02,,,,29.72,29.72,29.72,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KPWM,America/New_York,2010-04-09T09:00:00,2010-04-09T05:00:00,false,false,false,false,Ish,IS4,FM_12,,,,44.96,1,,,,,44.06,1,8.05,50.00,,false,1.74,,,0.02,,,,,,29.72,OVC,,OVC,overcast,,,,,,,,,,,,,,,,,IWC10,mist,,,,,,,,,,,
KPWM,America/New_York,2010-04-09T09:49:00,2010-04-09T05:49:00,false,false,false,false,Ish,IS6,FM_16,,,,44.60,1,,,,,44.60,1,8.05,50.00,,false,0.75,,,,,,,29.70,29.70,,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,,,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
KPWM,America/New_York,2010-04-09T09:51:00,2010-04-09T05:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.96,1,,,,,44.06,1,8.05,60.00,,false,0.75,,0.00,,,,,29.70,29.70,29.69,OVC,98.43,OVC,overcast,98.43,OVC,overcast,98.43,OVC,overcast,,,,,,,,,,,IWC10,mist,IWCA10,mist,BR,mist,,,,,,,
KPWM,America/New_York,2010-04-09T10:49:00,2010-04-09T06:49:00,false,false,false,false,Ish,IS6,FM_16,,,,44.60,1,,,,,44.60,1,5.82,30.00,,false,0.50,,,,,,,29.71,29.71,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,,,,,,,,,,,,,IWCA52,drizzle,DZ,drizzle,,,,,,,,,
KPWM,America/New_York,2010-04-09T10:51:00,2010-04-09T06:51:00,true,false,false,false,Ish,IS7,FM_15,,,,44.96,1,,,,,44.96,1,4.70,40.00,,false,0.50,,0.00,,,,,29.70,29.70,29.70,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,OVC,overcast,,,,,,,,,,,IWC53,drizzle,IWCA52,drizzle,DZ,drizzle,,,,,,,
KPWM,America/New_York,2010-04-09T11:49:00,2010-04-09T07:49:00,false,false,false,false,Ish,IS6,FM_16,,,,44.60,1,,,,,44.60,1,5.82,330.00,,false,1.25,,,,,,,29.71,29.71,,OVC,298.56,OVC,overcast,298.56,OVC,overcast,298.56,,,,,,,,,,,,,IWCA10,mist,BR,mist,,,,,,,,,
